author,published_at,updated_at,like_count,text
@TheDylanosaur,2024-07-02T22:52:54Z,2024-07-02T22:52:54Z,0,It looks like Alien Isolation. DOPE
@Paradyn,2024-07-02T22:48:32Z,2024-07-02T22:48:32Z,0,Ens sequence had my tennitius buggin xD
@retardretarded1145,2024-07-02T22:12:47Z,2024-07-02T22:12:47Z,0,....this felt like a jason movie 😂😂😂😂😂😂
@phobosgames2935,2024-07-02T22:06:26Z,2024-07-02T22:06:26Z,0,Please dont be some woke bullcrap.
@aloneinthedark2025,2024-07-02T21:58:37Z,2024-07-02T21:58:37Z,0,"Looks good, finally a film maker with some balls. I don&#39;t know how many more kid friendly spin offs I can take lol. 😆"
@ArgHelo,2024-07-02T21:12:39Z,2024-07-02T21:12:39Z,0,Looks typically boring and derivative.
@cwilson7458,2024-07-02T21:03:33Z,2024-07-02T21:03:33Z,0,looks awful.
@edsedlavzelaznog,2024-07-02T20:25:25Z,2024-07-02T20:25:25Z,0,"Looks terrible, very cliché and completely predictable. Bad acting with boring characters. Another franchise going to hell just like Terminator."
@davidsigalow7349,2024-07-02T19:56:23Z,2024-07-02T19:56:23Z,0,The same species that could hunt and kill Predators is going have a real tough time cutting through the Gender Studies Summer Camp in Space.
@davidsigalow7349,2024-07-02T19:51:27Z,2024-07-02T19:51:27Z,0,"&quot;Welcome Back, Chopper&quot;?"
@davidsigalow7349,2024-07-02T19:50:25Z,2024-07-02T19:50:25Z,0,&quot;&#39;Ello.&#39; Oy&#39;m from Essex in case you couldn&#39;t tell.<br>Me given name is Dickey.<br>Oy come from Billericay<br>An&#39; Oy&#39;ve fallen down the well.&quot;
@GorkaPVElord,2024-07-02T19:30:32Z,2024-07-02T19:30:32Z,1,"history : 0 %<br>screamer : 100 %<br>everybody born before 80&#39;s are happy, the rest go F yourself<br>yeah great"
@nicsully8321,2024-07-02T19:01:45Z,2024-07-02T19:01:45Z,267,not finishing the Michael fasbender trilogy with David the android is criminal activity
@MajorUnderdashPain,2024-07-02T18:25:56Z,2024-07-02T18:25:56Z,0,"All right, they used the original Alien title card fade-in thing, but sped up about 20x. I think that alone speaks volumes to the focus and direction of the movie."
@billyd530111,2024-07-02T18:18:43Z,2024-07-02T18:18:43Z,0,"Aliens cut through armed to the teeth space Marines like a hot knife through butter, but let&#39;s act like a group of high school kids is going to last longer than 30 seconds. Okay 🙄"
@kubamika2569,2024-07-02T16:47:14Z,2024-07-02T16:48:17Z,0,How can you call this movie woke because what you all saw 1 asian and 1 black character ? Beside the director said that the cast will be like 20-25 year olds and they wont be seasoned scientists but a inexperienced colonisers. So do some research on this movie before commenting
@alexanderwood3465,2024-07-02T16:32:31Z,2024-07-02T16:32:31Z,0,"To anyone bitching about the age of the actors - Alvarez stated he wanted to explore what would happen when the colonists of Hadley&#39;s Hope (from Aliens - see the deleted scene for reference) grew up, and how they&#39;d react to a mundane, uninspiring environment (therefore looking for an opportunity to get out) - they haven&#39;t done it to &#39;go woke&#39;, to deliberately appeal to a younger audience, for &#39;diversity&#39; or any number of cheap excuses people are using to discredit it before its even out. The reasoning is fully grounded in the established lore of the series."
@selinnicole,2024-07-02T16:29:41Z,2024-07-02T16:29:41Z,2,the face hugger didn’t need to do all that😭😭😭
@yancowles,2024-07-02T16:21:47Z,2024-07-02T16:21:47Z,0,"Erh nerh, Britbongers in space!<br>Regional english accents utterly ruin scifi and I say this as a card carrying Britbonger.<br>Fantasy, yes, totally fine, works well.<br>Scifi, 100% absolutely hate. <br>Please, just stop."
@istvantoth7431,2024-07-02T15:26:19Z,2024-07-02T15:26:54Z,0,"Ahh, an inter-racial couple in their 20&#39;s, getting in trouble in space.... AHH ahhh so cute, so Netflix. <a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/YvgfY-LIBpjChgHKyYCQBg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/YvgfY-LIBpjChgHKyYCQBg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/YvgfY-LIBpjChgHKyYCQBg""></a><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>(the &#39;Alien&#39; story had died, long ago, on a distant planet, called Fury 161)<br><br><br><br><br>."
@alexaalexa3314,2024-07-02T14:35:26Z,2024-07-02T14:35:26Z,0,🤷‍♂️the older   👈😈version🤙 is more ☠luxurious ☠
,2024-07-02T14:29:59Z,2024-07-02T14:29:59Z,0,Looks horrible
@mikeyjohnson5888,2024-07-02T14:12:12Z,2024-07-02T14:12:12Z,0,They really went oh we must not have had enough kids in the last couple alien movies thats why they bombed
@ozanareyiz7773,2024-07-02T14:05:20Z,2024-07-02T14:05:20Z,0,"Only Alien and Aliens were great films. Rest of them were just utter trash. <br>And that old fart boomer completely ruined his own film with Prometheus film anyway.<br>If you gonna make a good Alien film, the main character should be a European man. Because that would be a good start and gives a radical kick against the official ideology."
@FlexxVision,2024-07-02T12:55:57Z,2024-07-02T12:55:57Z,0,No Weaver No Alien.
@RubykonCubes3668,2024-07-02T12:28:52Z,2024-07-02T12:28:52Z,0,"I just had this reccommended by YT, and i am very confused 😂😅😅"
@workstudyeatsleeprepeat,2024-07-02T12:11:51Z,2024-07-02T12:11:51Z,0,"&quot;And this is ow ong tuh yu et ow a here &quot; ... &quot;theres something in deh wow tah&quot;..... when the writing is so bad, its just better to plug your ears and listen to your own tinnitus."
@stephengregory7493,2024-07-02T12:10:28Z,2024-07-02T12:10:28Z,0,Where is Sigourney?
@yuriawilson8696,2024-07-02T11:40:02Z,2024-07-02T11:40:02Z,1,Looks Woke as hell to me! 🙄😒 Will NOT be watching 😂
@dnwy6497,2024-07-02T10:37:51Z,2024-07-02T10:37:51Z,50,"Alien, Aliens, and Prometheus are the only movies that needed to exist in this franchise."
@ガチョウがん,2024-07-02T10:27:03Z,2024-07-02T10:27:03Z,0,"<a href=""https://www.youtube.com/watch?v=OzY2r2JXsDM&amp;t=76"">1:16</a> Is it just me or does him saying, &quot;run&quot; call back to that vine meme song by Awolnation?"
@ddiii6900,2024-07-02T10:10:46Z,2024-07-02T10:10:46Z,1,so bad
@gotzmadskittlez3406,2024-07-02T09:04:03Z,2024-07-02T09:04:03Z,1,Could have gone without the ringing at the end
@1800Nightmare,2024-07-02T08:44:23Z,2024-07-02T08:44:23Z,0,The more I see of this movie the more worried I am… :/
@John-ic3ld,2024-07-02T08:21:39Z,2024-07-02T08:21:39Z,1,"Remakes and redo&#39;s from Hollywood. Sad, sad, sad. The writers/producers have no more creativity or originality left?"
@scottyk200,2024-07-02T07:47:13Z,2024-07-02T07:47:13Z,1,"Looks like a rubbish sixth-form drama course imagining, as typified by low quality, unconvincing delivery of &quot;There&#39;s just sumfink in vuh fukin woh-ah&quot;. I think I&#39;ll give it a miss. Prometheus and (especially) Covenant, very hard acts to follow."
@trevordenver9877,2024-07-02T06:45:46Z,2024-07-02T06:45:46Z,1,"Meh, probably wont be that good"
@biggiebaby3541,2024-07-02T05:59:36Z,2024-07-02T05:59:36Z,1,"Well, the diversity and mud mixing boxes are checked...."
@BRYAn_NiTRo,2024-07-02T05:34:36Z,2024-07-02T05:34:36Z,0,NITR0 approved
@Dreamingofyou317,2024-07-02T05:07:13Z,2024-07-02T05:07:13Z,2,Looks crap.
@kennedy_7929,2024-07-02T05:02:24Z,2024-07-02T05:02:24Z,0,"Mais do mesmo. Poderia ser uma sequência de Alien: Covenant, mas naaaaoo, inventam mais um filme genérico de alien. Saco cheio, no cinema que não vejo isso."
@czg2012,2024-07-02T04:45:36Z,2024-07-02T04:45:36Z,0,Melrose Space!
@IceGamerification,2024-07-02T04:41:44Z,2024-07-02T04:41:44Z,0,just seen bro get face fucked
@gman3218,2024-07-02T03:51:48Z,2024-07-02T03:52:02Z,0,This is a rip off made up of exact scenes from all the other Aliens movies. Count me out. I&#39;ll wait for streaming.
@musicmangd,2024-07-02T03:33:30Z,2024-07-02T03:33:30Z,1,Franchise ended with Aliens and the rest were trash and looks like we can add this one to the heap.
@MPoss999,2024-07-02T02:49:57Z,2024-07-02T02:49:57Z,0,"Project 2025 is coming beware, Trump is the Beast 666, Donald-6  Johnny-6  Drumpf-6  (orriginal surname). VOTE BLUE VOTE BIDEN &amp; HARRIS!"
@AndreaBolognini-v2y,2024-07-02T02:48:55Z,2024-07-02T02:48:55Z,0,"Non capisco perché ritornare indietro nei film. Gli ultimi film come prometeus,eccc hanno fatto cagare questo seguira le altre uscite precedenti."
@nicholasreback1394,2024-07-02T02:37:34Z,2024-07-02T16:47:16Z,2,It still doesn&#39;t answer the fundamental question I&#39;ve been wondering since 1979: Do xenomorphs poop?
@McMarioG,2024-07-02T02:34:28Z,2024-07-02T02:34:28Z,0,Fantastic trailer
@mikerackhabit,2024-07-02T01:26:37Z,2024-07-02T01:26:37Z,0,Predictably ham-handed diverse cast.
@kendrom,2024-07-02T01:07:53Z,2024-07-02T01:07:53Z,1,Not diverse enough.
@Arnaudpfn1,2024-07-02T01:05:55Z,2024-07-02T01:05:55Z,0,mais do mesmo?
@Warp75,2024-07-02T00:55:59Z,2024-07-02T00:55:59Z,1,Virtually guaranteed it’s crap
@davidlorang7697,2024-07-02T00:55:44Z,2024-07-02T00:55:44Z,4,I really wanted to be excited for this…..but this looks like a scream movie in a very poorly done space set. What a waste.
@killtroy811,2024-07-02T00:43:39Z,2024-07-02T00:43:39Z,1,"Yeah that rediculously loud, annoying, and unnecessary ringing ruined the trailer."
@gordonmohr2268,2024-07-02T00:39:31Z,2024-07-02T00:39:31Z,1,in space no one can hear you demand your money back
@ChiTownSounds,2024-07-02T00:36:58Z,2024-07-02T00:36:58Z,0,"@<a href=""https://www.youtube.com/watch?v=OzY2r2JXsDM&amp;t=67"">1:07</a> &quot;What dat mouth do?🤣&quot;"
@justinem.brydia3677,2024-07-02T00:35:32Z,2024-07-02T00:35:32Z,1,Meh...
@thegreatawakening7945,2024-07-02T00:22:48Z,2024-07-02T00:22:48Z,1,Crap
@pauperslament3467,2024-07-01T23:59:47Z,2024-07-01T23:59:47Z,1,Ridley sold his Brother to the drink.
@InspiretoVictory,2024-07-01T23:49:55Z,2024-07-01T23:49:55Z,0,"It looks like a basic, sci fi jumpscare movie. Like the bad guy could be anything. I don&#39;t feel a connection to the storyline, lore or characters."
@williamr3840,2024-07-01T23:47:54Z,2024-07-01T23:47:54Z,0,Am I going to go and see this?   :0/
@bert7265,2024-07-01T23:43:29Z,2024-07-01T23:43:29Z,4,They all look like kids
@jaimecardenas8428,2024-07-01T23:36:03Z,2024-07-01T23:36:03Z,0,fome
@ChristIs.King27,2024-07-01T22:53:35Z,2024-07-01T22:53:35Z,0,Is it already out
@TheDivineCosmos,2024-07-01T22:48:19Z,2024-07-01T22:48:19Z,1,Cmon man we wanted to know more about The Engineers and that Ship Jockey race not another chest buster movie with no story
@Jezza_One,2024-07-01T22:10:07Z,2024-07-01T22:10:07Z,1,Lots of DEI red flags here
@frynzik3470,2024-07-01T21:28:51Z,2024-07-01T21:28:51Z,1,Хрень к Сожалению😢🤷.. Были ужо эти Приёмы.
@martintaylor1758,2024-07-01T21:26:07Z,2024-07-01T21:26:07Z,0,"I had zero idea expectations for this after the last few atrocities in the Alien franchise.<br><br>Have to say though, this looks pretty damned good and I’m really looking forward to seeing it now. Very dark, atmospheric and slick. Can’t wait. <br><br>Ps - glad to see there are no engineers to be seen. That sub-plot was just awful. Oh and please God, don’t ever let Guy Pearce get involved again. His mega-wrinkly Weyland was a disgrace to acting."
@blitzkrieg7515,2024-07-01T21:23:59Z,2024-07-01T21:23:59Z,1,DEI is strong with this film 😒
@elias6561,2024-07-01T21:09:55Z,2024-07-01T21:09:55Z,0,"great, another trailer that gives away 60% of the movie. Amazing work century studios."
@Frank-hn3yj,2024-07-01T21:09:25Z,2024-07-01T21:09:25Z,0,They&#39;ll never top Alien 👽 1&amp;2 no matter how good the special effects are
@Lia-A-Eastwood,2024-07-01T21:08:15Z,2024-07-01T21:08:15Z,0,Even the farthest spaceship crew must have seen ALIEN by now. So why do they repeat their mistakes again and again?
@gwendolynlloyd3013,2024-07-01T20:41:02Z,2024-07-01T20:41:02Z,0,yeah lets do it
@krompirusa100,2024-07-01T20:27:16Z,2024-07-01T20:27:16Z,0,I think i all ready seen this before. Rehashing
@steverino5054,2024-07-01T20:25:39Z,2024-07-01T20:25:39Z,0,Has this franchise surpassed Star Trek movies yet???? lol
@fugalibrana,2024-07-01T19:23:19Z,2024-07-01T19:23:19Z,0,"If Ridley Scott is involved on this, I can trust a bit there&#39;s something decent on this film."
@sankarist,2024-07-01T19:09:59Z,2024-07-01T19:09:59Z,0,"Absurdly dark, even for CGI"
@Neyreyan,2024-07-01T19:05:59Z,2024-07-01T19:05:59Z,0,My Checklist:<br>enough lady bosses to make me not interested<br>Check
@BigErnMcCracken777,2024-07-01T19:03:43Z,2024-07-01T19:03:43Z,0,Prometheus was cool and alien covenant was ok but this seems like the same alien /aliens /aliens /3 and aliens resurrection just repackaged……..prolly a 💩 movie
@dishonestmilkman,2024-07-01T18:53:30Z,2024-07-01T18:53:30Z,0,Reminds me of the Alien Isolation game I played back in 2020.
@Americano98583,2024-07-01T18:38:27Z,2024-07-01T18:38:27Z,0,No one wants to watch this BS we want to see what’s going on with the engineers
@joeb63,2024-07-01T18:32:55Z,2024-07-01T18:32:55Z,0,Looks like another DEI-fest
@Brainslasher23,2024-07-01T18:21:43Z,2024-07-01T18:21:43Z,0,Wird 100% scheisse.
@keshangovender4667,2024-07-01T17:21:09Z,2024-07-01T17:21:09Z,0,this looks so pathetic honestly. going to be a massive flop.
@d00mboy13,2024-07-01T16:58:08Z,2024-07-01T16:58:08Z,2,This looks shitty tbh.
@thatgmoddude3916,2024-07-01T16:28:26Z,2024-07-01T16:28:26Z,0,Ive been watching alien sense i was 7 and i fell in love with it.i hope this wont be like covenant
@TroutCorolla,2024-07-01T16:27:30Z,2024-07-01T16:27:30Z,1,"Calling it now just based on how bad the trailer is….. this movie will be mid, not scary, and be forgotten a week after release"
@UkrNota,2024-07-01T15:11:18Z,2024-07-01T15:11:18Z,1,somthin in a woa
@marcuskihn,2024-07-01T14:46:14Z,2024-07-01T14:46:14Z,0,They just make the same movie over and over again
@jonathonmiller2662,2024-07-01T13:45:59Z,2024-07-01T13:47:50Z,0,"I have exactly three requests: Please god let them use good practical effects for the alien, please don&#39;t let the actors churn out quips left right and center and destroy the atmosphere of the movie, and for the love of everything in this world DON&#39;T LET IT BE AS BAD AS THE MESS THAT WAS &#39;THE PREDATOR&#39;. I feel like the last one shouldn&#39;t be a particularly high bar but holy hell does hollywood seem to love dropping the ball when it comes to churning out new additions to old films."
@M.AX1MUS,2024-07-01T13:00:27Z,2024-07-01T13:00:35Z,0,Are we allowed to hype? Because I am starting it...
@astroboy3002,2024-07-01T12:49:21Z,2024-07-01T12:49:21Z,0,What is this Alien Grange hill edition? Who threw the sausage?
@jerroldhewson3600,2024-07-01T11:59:05Z,2024-07-01T11:59:05Z,15,The silent scream part was awesome!
@WauGarlic_Gaming,2024-07-01T10:57:50Z,2024-07-01T10:57:50Z,0,Can&#39;t wait ❤
@Daniel-bi8td,2024-07-01T09:35:04Z,2024-07-01T09:35:04Z,0,Looks like they checked all the boxes.
@theschwaba71ks,2024-07-01T09:32:49Z,2024-07-01T09:32:49Z,0,"So, basically I have been wainting for a teenagers-save-us-all film. There have been none of that ever, I wonder what they are like."
@cellphonehistorian1491,2024-07-01T09:29:00Z,2024-07-01T09:29:00Z,0,"Can’t see sh1t, so dark"
@TerriblethingTube,2024-07-01T09:22:15Z,2024-07-01T09:22:15Z,9,"This is really well shot and the trailer has some really effective sound design choices (alien smashing into ribcage, the high pitched ringing over the slow title reveal). Now I&#39;m just hoping the movie itself lives up to how technically good it looks."
@-Aidan,2024-07-01T09:21:25Z,2024-07-01T09:21:25Z,67,"<a href=""https://www.youtube.com/watch?v=OzY2r2JXsDM&amp;t=66"">1:06</a> Bro got violated💀"
@subzero6809,2024-07-01T08:58:49Z,2024-07-01T08:58:49Z,0,Teenagers in space😂😂😂
@jamminwithmatt5313,2024-07-01T08:49:34Z,2024-07-01T08:49:34Z,1,The Goonies X Aliens.......... 💩💀
@Mkthrone,2024-07-01T08:45:52Z,2024-07-01T08:45:52Z,1,"<a href=""https://www.youtube.com/watch?v=OzY2r2JXsDM&amp;t=67"">1:07</a> that part looks like hentai 🤦<br>Off to a great start"
@l.b.1974,2024-07-01T07:38:18Z,2024-07-01T07:38:18Z,0,Yawn.... more of the same.
@GektorRossi,2024-07-01T07:35:13Z,2024-07-01T07:35:13Z,1,Blsht
@Tenex007,2024-07-01T06:43:14Z,2024-07-01T06:43:14Z,0,"Going by the teaser, they are solely relying on jump scares, no story, nothing new. Just cheap darks and jump scares milking the franchise brit accent thrown in to make it look different."
@cg9682,2024-07-01T06:18:53Z,2024-07-01T06:18:53Z,0,THIS IS THE SEQUEL FOR THE 2017 MOVIE......7 YEARS AGO.
@Cooper3312000,2024-07-01T05:59:31Z,2024-07-01T05:59:31Z,0,oh no it&#39;s about a dumb group of kids in space..Pass.
@1neAdam12,2024-07-01T05:35:24Z,2024-07-01T05:35:24Z,0,Can we get a single ✡️🏳️‍🌈Hollywood🏳️‍🌈✡️ film without all the forced Diversity®️ in it?
@natalieko816,2024-07-01T05:20:18Z,2024-07-01T05:20:35Z,0,"So they are going to release a new Alien movie with the same storyline, same plot as the first Alien movie every 3 years. Got it."
@gregmiller537,2024-07-01T04:15:09Z,2024-07-01T04:15:09Z,1,Apparently white people have gone extinct by this time.
@lovinghand7325,2024-07-01T03:53:01Z,2024-07-01T03:53:01Z,0,Theres something in the wha&#39;er
@195516Z,2024-07-01T03:49:38Z,2024-07-01T03:49:38Z,0,AGAIN ?!    Good grief! You guys in Hollywood are just bereft of anything new or interesting.
@Andrew-iq5ud,2024-07-01T03:41:57Z,2024-07-01T03:41:57Z,1,Looks terrible
@Tyler-ko8dp,2024-07-01T03:39:41Z,2024-07-01T03:39:55Z,1,Love the way the writing &quot;ALIEN&quot; appears on screen in silence while flashing between scenes! Genuinely feels different and refreshing as opposed to that recycled style DUN DUN DUN slamming door sound or whatever hahaaha
@RicardoBuquet,2024-07-01T03:32:22Z,2024-07-01T03:32:22Z,0,who thought that high pitch for so many seconds was a good idea?
@Flamable85,2024-07-01T02:31:37Z,2024-07-01T02:31:37Z,0,If the quality of the video is anything like the movie ill give this one a miss.
@twiceonsundays,2024-07-01T02:30:35Z,2024-07-01T02:30:35Z,2,"There&#39;s something about the practical effects with no cgi and good actors that will always be superior to these modern, over polished movies. I don&#39;t care if it costs a billion dollars. Watch how much of a letdown the inevitable chest bursting scene will be in this compared to the original."
@amadeojc,2024-07-01T02:01:14Z,2024-07-01T02:01:14Z,0,"No imagination, always the same with Alien"
@iiiiii1449,2024-07-01T01:43:56Z,2024-07-01T01:43:56Z,0,looks pretty cool
@pAuL-nb2ud,2024-07-01T01:19:48Z,2024-07-01T01:19:48Z,1,"Ummmmmm why is everyone like 21 years old …. ??? <a href=""UCkszU2WH9gy1mb0dV-11UJg/Z8MfY8mzLbnovwK5roC4Bg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/Z8MfY8mzLbnovwK5roC4Bg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/Z8MfY8mzLbnovwK5roC4Bg""></a>"
@luismacielcosta8845,2024-07-01T01:00:43Z,2024-07-01T01:00:43Z,0,Retire the xenomorph and let Ridley Scott continue with Prometheus and the first half of Alien COvenant. This movie has been made before. The engineers and David (rogue AI) are much more interesting.
@XerxezsX,2024-07-01T00:41:05Z,2024-07-01T00:41:05Z,0,Looks exactly like the same movie but with worse actors 😂 pass
@uni.uni.corp.,2024-07-01T00:38:22Z,2024-07-01T00:38:22Z,0,Poster Alien Kraken...
@ranickhaan,2024-07-01T00:33:48Z,2024-07-01T00:33:48Z,0,"Hooray for bad lighting, lousy cgi, and repetitive jump scares."
@Endeva09,2024-06-30T23:59:52Z,2024-06-30T23:59:52Z,0,Thank god we are doing it proper
@bobsmoot8454,2024-06-30T23:47:18Z,2024-06-30T23:47:18Z,0,"I remember seeing 5he first installment of this franchise and it was absolutely awesome, hope they can maintain that level of entertainment"
@idunno4real,2024-06-30T23:38:55Z,2024-06-30T23:38:55Z,0,"Hollywood hasnt had an original movie in YEARS! Remakes on remakes, disappointment. Im not watching this remake with pre pubescent  teens in space killing aliens."
@natashawatson5888,2024-06-30T23:38:08Z,2024-06-30T23:38:08Z,0,Its a new start to the franchise away from the other movies.Hinting at Romulus being part of the name.And the characters being younger as well!
@kinsmanredeemer6965,2024-06-30T23:32:03Z,2024-06-30T23:32:03Z,0,"That facehugger didn&#39;t ask for consent first, just what sort of bigots are you?"
@TROJANP,2024-06-30T22:55:07Z,2024-06-30T22:55:07Z,0,All alien films are the best
@rx0-rx,2024-06-30T22:54:30Z,2024-06-30T22:54:30Z,0,slop
@HighRoad317,2024-06-30T22:50:51Z,2024-06-30T22:50:51Z,0,Nothing fresh or creative about it!
@farfletched,2024-06-30T22:39:54Z,2024-06-30T22:39:54Z,0,"Looks good.   HATE the timpani drums though, any sound designer worth their salt doesn’t use those in a trailer anymore."
@sever3312,2024-06-30T22:32:30Z,2024-06-30T22:32:30Z,1,"Come on Mr. Scott , i know you got it in you, please make it good !"
@stratcat3216,2024-06-30T21:59:17Z,2024-06-30T21:59:17Z,0,Faisehuggas !!!
@vladislavohremenco3472,2024-06-30T21:41:19Z,2024-06-30T21:41:19Z,0,It already looks disappointing. Don&#39;t get your hopes up. They will try and insert some woke bullshit.
@vasyapupken,2024-06-30T21:34:51Z,2024-06-30T21:36:07Z,0,looks like a live action &quot;Alien: isolation&quot;.   in a bad way.<br><br>and a waaay to much of a fan service.
@k7l3rworkman97,2024-06-30T20:38:14Z,2024-06-30T20:40:09Z,0,Nobody talking about the dude givin the facehugger the <b>Gawk-Gawk 5000</b> ? Mkay
@Heathaze813,2024-06-30T20:36:16Z,2024-06-30T20:36:16Z,0,Lot of DEI boxes checked in that trailer
@joshuamatheron1,2024-06-30T20:30:30Z,2024-06-30T20:30:30Z,0,Sigourney must be sickened by this latest guff.
@Juliuswwss,2024-06-30T20:22:10Z,2024-06-30T20:22:10Z,1,Ohh the sound of the motion tracker ❤
@jdsimz8147,2024-06-30T20:21:52Z,2024-06-30T20:21:52Z,15,They need to make a movie showing the struggle on LV426 after the colony got infected. I bet those Shake n Bakers put up a good fight.
@jdsimz8147,2024-06-30T20:18:32Z,2024-06-30T20:18:32Z,0,This looks good. 👍
@blameyourself4489,2024-06-30T20:14:19Z,2024-06-30T20:14:19Z,0,"Gee, another Aliens.  Do we need that?"
@leematthews5697,2024-06-30T20:03:14Z,2024-06-30T20:03:14Z,0,Ruined like star wars.
@benjamindingman8822,2024-06-30T19:33:25Z,2024-06-30T19:33:25Z,0,When you realize what the thumping sound is 😅
@turcogherlanz8516,2024-06-30T19:00:43Z,2024-06-30T19:54:48Z,0,Con solo ver la inclusión forzada que hay en el casting le bajo el pulgar 👎🏻
@ArtificialGamingIntelligence,2024-06-30T18:48:33Z,2024-06-30T18:48:33Z,0,"Looks someone woke, which has me worried, but hopefully it&#39;s watchable."
@kjames5798,2024-06-30T18:41:41Z,2024-06-30T18:41:41Z,0,This was a less then interesting trailer
@ChannalWatcher,2024-06-30T18:40:43Z,2024-06-30T18:40:43Z,0,Is it a follow-up to the prometheus films?
@info_fox,2024-06-30T18:28:45Z,2024-06-30T18:28:45Z,272,I feel like I&#39;ve seen this movie a hundred times already
@billybussey,2024-06-30T18:14:18Z,2024-06-30T18:14:18Z,0,Looks like the WB Alien.
@cbatbh5402,2024-06-30T18:09:13Z,2024-06-30T18:09:13Z,0,"Why are they all like, 18? lol"
@OptimaOgitus,2024-06-30T18:08:02Z,2024-06-30T18:08:02Z,0,black. asians. alien
@emealpha3,2024-06-30T17:51:35Z,2024-06-30T17:51:35Z,0,"Reading the comments, I can say the worst of Alien movies are their &quot;fans&quot;."
@clipped_magpie,2024-06-30T17:12:08Z,2024-06-30T17:12:08Z,0,Is this like a teen drama thing?
@Rathian03,2024-06-30T16:54:53Z,2024-06-30T16:54:53Z,0,"Lol I was wondering why a lot of people picked up Alien: Isolation again. A new movie, hell yeah!"
@Smljhndnsmr,2024-06-30T16:41:26Z,2024-06-30T16:41:26Z,0,"I had to rewatch this trailer just now. Didn’t see any zoomer broccoli, so maybe this film still has potential."
@victorparedes6887,2024-06-30T16:04:23Z,2024-06-30T16:04:23Z,0,Alien: TikTok
@donlucchese7280,2024-06-30T15:09:36Z,2024-06-30T15:11:23Z,0,Something in the wo’ a!
@RyoMovies,2024-06-30T14:48:20Z,2024-06-30T14:48:20Z,0,looks promising
@tamnam5722,2024-06-30T14:26:33Z,2024-06-30T14:26:33Z,0,Some of ya&#39;ll in the comments want this movie to fail and it shows.
@phatinumgaming,2024-06-30T13:59:05Z,2024-06-30T13:59:05Z,0,Hyper hyped fr fr. Huge Alien fan from the beginning!
@AlexVideoPlayer,2024-06-30T13:27:16Z,2024-06-30T13:27:16Z,1,Several Alien 3 vibes in this trailer. Good.
@onanc,2024-06-30T12:57:18Z,2024-06-30T12:57:18Z,0,Fox don&#39;t give up. Alien 9?
@gissensials2194,2024-06-30T12:48:45Z,2024-06-30T12:48:45Z,0,"Alien Ro 2024, not gonna be good"
@gissensials2194,2024-06-30T12:48:11Z,2024-06-30T12:48:11Z,0,"Alien Original. <br><br><a href=""https://www.youtube.com/watch?v=LjLamj-b0I8"">https://youtu.be/LjLamj-b0I8?si=6i_eBcAB9c6ke4Yt</a>"
@V-D.,2024-06-30T12:39:25Z,2024-06-30T12:39:25Z,0,Why not a sequel to Alien: covenant??? 😥😥😭😭😭😭😡
@DeeBlake-z9h,2024-06-30T12:35:52Z,2024-06-30T12:35:52Z,0,Generation Z versus the alien? OmfGoddess Plzzzzz deliver me!!
@javingijima9732,2024-06-30T12:29:06Z,2024-06-30T12:29:06Z,7,"<a href=""https://www.youtube.com/watch?v=OzY2r2JXsDM&amp;t=90"">1:30</a> to <a href=""https://www.youtube.com/watch?v=OzY2r2JXsDM&amp;t=110"">1:50</a> is one of the coolest sequences in a trailer ive ever seen without telling too much of whats going on; and yet people are whining for some reason in the comments"
@avalance3888,2024-06-30T12:25:37Z,2024-06-30T12:25:37Z,1,"Wtf was <a href=""https://www.youtube.com/watch?v=OzY2r2JXsDM&amp;t=67"">1:07</a> so woke"
@Vex916T,2024-06-30T12:19:47Z,2024-06-30T12:19:47Z,0,This movie looks more like a Stranger Alien Things crossover which I see it heading towards disasterville.
@sometimeclown5281,2024-06-30T11:32:38Z,2024-06-30T11:32:38Z,0,"Cool, but is the Studio treating this as a reboot?.......<br><br>Nothing you guys do with the franchise will ever top the OG 1st and 2nd film.."
@Varsarc,2024-06-30T11:10:37Z,2024-06-30T11:10:37Z,0,"You guys are really milking this franchise, huh?"
@Paelorian,2024-06-30T11:02:20Z,2024-06-30T11:02:20Z,0,I wish this was a crossover movie about a Xenomorph infestation of the Romulan Star Empire.
@livchamps9573,2024-06-30T10:58:41Z,2024-06-30T10:58:41Z,0,theres summink inna wo ah innit
